trial_name,learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
balanced_lr3_b200_ucZero_marginal_E600_k4_Stockholm_456-7,0.001,200,0.0,InferenceType.MARGINAL,600,0.9003322259136213,0.978405315614618,0.9933554817275747,"[98.666666666666671, 99.565217391304344, 98.888888888888886, 72.463768115942031]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr3_b200_ucZero_marginal_E600_k4_Stockholm_456-7.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr3_b200_ucZero_marginal_E600_k4_Stockholm_456-7.png
