trial_name,learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
balanced_lr00001_b200_mpe_Stockholm_457-6,1e-05,200,0.1,InferenceType.MPE,45,0.8139130434782609,0.9739130434782609,0.9947826086956522,"[84.285714285714292, 95.473251028806587, 56.321839080459768, 73.142857142857139]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr00001_b200_mpe_Stockholm_457-6.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr00001_b200_mpe_Stockholm_457-6.png
