trial_name,learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
balanced_lr00001_b10_Stockholm_457-6,1e-05,10,0.001,InferenceType.MARGINAL,50,0.8069565217391305,0.9791304347826087,1.0,"[91.428571428571431, 97.53086419753086, 71.264367816091962, 57.714285714285715]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr00001_b10_Stockholm_457-6.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr00001_b10_Stockholm_457-6.png
