learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
0.001,10,1.0,InferenceType.MARGINAL,5,0.9318936877076412,0.9883720930232558,1.0,"[100.0, 100.0, 100.0, 80.193236714975853]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr001_b10_uc10_Stockholm_456-7.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr001_b10_uc10_Stockholm_456-7.png
