trial_name,learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
unbalanced_lr3_b10_uc1_marginal_Stockholm_457-6,0.001,10,0.1,InferenceType.MARGINAL,7,0.8486956521739131,0.9739130434782609,0.9982608695652174,"[90.0, 98.353909465020578, 72.41379310344827, 70.285714285714278]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-unbalanced_lr3_b10_uc1_marginal_Stockholm_457-6.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-unbalanced_lr3_b10_uc1_marginal_Stockholm_457-6.png
