trial_name,learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
balanced_lr001_b10_uc5_Stockholm_457-6,0.001,10,0.5,InferenceType.MARGINAL,50,0.7669565217391304,0.8626086956521739,0.951304347826087,"[88.571428571428569, 98.353909465020578, 65.517241379310349, 47.428571428571431]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr001_b10_uc5_Stockholm_457-6.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr001_b10_uc5_Stockholm_457-6.png
