learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
1e-05,200,0.1,InferenceType.MARGINAL,6,0.7275747508305648,0.9003322259136213,0.9916943521594684,"[76.0, 93.478260869565219, 48.888888888888886, 58.937198067632849]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr00001_b200_Stockholm_456-7.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr00001_b200_Stockholm_456-7.png
