learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
1e-05,200,0.1,InferenceType.MARGINAL,6,0.6330434782608696,0.8382608695652174,0.9652173913043478,"[10.0, 97.942386831275712, 42.528735632183903, 46.857142857142861]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr00001_b200_Stockholm_457-6.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr00001_b200_Stockholm_457-6.png
