trial_name,learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
balanced_lr3_b200_uc1_mpe_Stockholm_457-6,0.001,200,0.1,InferenceType.MPE,6,0.8486956521739131,0.9773913043478261,1.0,"[92.857142857142861, 97.942386831275712, 64.367816091954026, 73.714285714285708]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr3_b200_uc1_mpe_Stockholm_457-6.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr3_b200_uc1_mpe_Stockholm_457-6.png
