learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
0.001,200,0.01,InferenceType.MARGINAL,9,0.920265780730897,0.9833887043189369,1.0,"[100.0, 99.565217391304344, 100.0, 77.294685990338166]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr001_b200_uc001_Stockholm_456-7.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr001_b200_uc001_Stockholm_456-7.png
