trial_name,learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
balanced_lr3_b200_uc3_marginal_Freiburg_23-1,0.001,200,0.001,InferenceType.MARGINAL,28,0.8524904214559387,0.9386973180076629,0.9885057471264368,"[60.526315789473685, 90.765171503957788, nan, 62.068965517241381, 89.361702127659569, nan]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr3_b200_uc3_marginal_Freiburg_23-1.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr3_b200_uc3_marginal_Freiburg_23-1.png
