learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
0.001,200,0.1,InferenceType.MARGINAL,6,0.8452173913043478,0.9739130434782609,1.0,"[91.428571428571431, 98.76543209876543, 68.965517241379317, 69.714285714285722]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr001_b200_uc1_Stockholm_457-6.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr001_b200_uc1_Stockholm_457-6.png
