trial_name,learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
balanced_dropout_lr4_b10_uc5_marginal_Freiburg_12-3,0.0001,10,1e-05,InferenceType.MARGINAL,50,0.7021276595744681,0.8546099290780141,0.9680851063829787,"[30.0, 95.95375722543352, 21.568627450980394, 37.5]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_dropout_lr4_b10_uc5_marginal_Freiburg_12-3.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_dropout_lr4_b10_uc5_marginal_Freiburg_12-3.png
