trial_name,learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
balanced_dropout_lr3_b200_uc5_marginal_Stockholm_457-6,0.001,200,1e-05,InferenceType.MARGINAL,50,0.8017391304347826,0.9686956521739131,0.9982608695652174,"[90.0, 98.76543209876543, 73.563218390804593, 53.714285714285715]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_dropout_lr3_b200_uc5_marginal_Stockholm_457-6.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_dropout_lr3_b200_uc5_marginal_Stockholm_457-6.png
