learning_rate,batch_size,stopping_condition,inference_type,epochs,class_rate,class_rate_top2,class_rate-top3,cm_diagonal,loss_plot,ROC_curve
0.001,10,0.1,InferenceType.MARGINAL,7,0.8260869565217391,0.9634782608695652,0.9982608695652174,"[84.285714285714292, 99.176954732510296, 71.264367816091962, 64.571428571428569]",https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/loss-balanced_lr001_b10_uc1_Stockholm_457-6.png,https://github.com/pronobis/deep-semantic-mapping/blob/master/deepsm/experiments/analysis/dgsm/roc-balanced_lr001_b10_uc1_Stockholm_457-6.png
